old_pecha_text_id,old_mongo_id,old_title,old_language,old_group_id,new_text_id,new_edition_id,new_stem,new_title,match_method,match_confidence,content_ratio,content_divergent,old_n_segments,old_catalog_rank,old_sibling_ids
6967rqZRNu0DhPfm0fzU4,bd462c21-7d4d-41cd-a305-3d4a50b24999,༄༅། །ཁྱུང་པོའི་སྨོན་ལམ།,bo,f37ed316-331d-423f-a9f7-419cf5516fd7,kFAiHmr7Bh3EXEFfmabz4,0c1XHW3suAPaH4KSpmq0E,ཁྱུང་པོའི་སྨོན་ལམ།,ཁྱུང་པོའི་སྨོན་ལམ,content-near-identical,0.9922,0.9922,False,42,95,
WYL8Tp1tdKituPfl77OkR,caf65ea2-8bbc-49e5-badf-260383319020,༄༅། །གཏོར་མ་ཆ་གསུམ་བཞུགས་སོ། །,bo,d02c753a-a132-4e08-91cd-1450228c4211,IhgltFJ2N4Uy4fl4625tD,jHLSXvhxCCmXt69JeMyRf,གཏོར་མ་ཆ་གསུམ་བཞུགས་སོ།,གཏོར་མ་ཆ་གསུམ་བཞུགས་སོ,content-near-identical,0.9957,0.9957,False,81,33,
ViwvQDo7kzPw0cITBrosU,a5eea34a-7e66-44e2-b7b0-3e5b8d8ed87c,གསོལ་འདེབས་བར་ཆད་ལམ་སེལ།-,bo,53ddda11-c36e-476f-b343-d3ee96d1d923,RFrWYbzc6astpajQj2lcp,yMfZgziZceyB18W6it1Qh,གསོལ་འདེབས་བར་ཆད་ལམ་སེལ།,གསོལ་འདེབས་བར་ཆད་ལམ་སེལ།,content-near-identical,0.9995,0.9995,False,13,35,ZvmUQNf34c90p8OSH1SM0 cOcXK1TzM0CG685K0i9qu D8EWi5xw157ich0gyCmUt
Pn5rJ2U0IuIYwkHwLkoxc,b62b4ef0-46be-48b1-8e90-63ff9686f317,གསོལ་འདེབས་བསམ་པ་མྱུར་འགྲུབ་མ།,bo,1672c27c-99c0-44ec-bb7f-6e1768c06bf4,OCZXgqlF9sQCHmY2LZhYa,3Oub45BTdTJaLUyBCZcNS,གསོལ་འདེབས་བསམ་པ་མྱུར་འགྲུབ་མ།,གསོལ་འདེབས་བསམ་པ་མྱུར་འགྲུབ་མ།,content-near-identical,0.9893,0.9893,False,6,52,U7bynGIiuiBfTW1yaoG2C TovEfN0ciSMZkiK4pt6M4 97vE4hwqQCZCKvxOamq59
LPhcccnesN5dZp9Ap8dwe,814e1e3a-f535-4ac7-ac4d-997bd3274633,གསོལ་འདེབས་ལེའུ་བདུན་མ།,bo,6d36cc89-a5c6-4637-9683-d0aa55812471,fKlCfal3gQNiPwEQ3qmgW,ekv4YsfghJab1lrxoHEy0,གསོལ་འདེབས་ལེའུ་བདུན་མ།,གསོལ་འདེབས་ལེའུ་བདུན་མ།,content-near-identical,0.9987,0.9987,False,123,45,hcp6WuKk8FWt50NFEdSdo M5d4iBe2wFtU2caXz1KMg
uGtZYRatLQGtg56qxcGOB,a088fa93-de08-434f-8f78-bb5f06fbfc31,༄༅། །མཁས་གྲུབ་རཱ་ག་ཨ་སྱས་མཛད་པའི་རྣམ་དག་བདེ་ཆེན་ཞིང་གི་སྨོན་ལམ་བཞུགས་སོ།།,bo,5699bb42-5be7-41dd-9d79-0b6c94e619fb,sL6b2RAdLRFJ0HuP5HqZc,sW7mkFguTtULQxTHYlruD,ཆགས་མེད་བདེ་སྨོན།,རྣམ་དག་བདེ་ཆེན་ཞིང་གི་སྨོན་ལམ་རཱ་ག་ཨ་སྲས་མཛད་པ་བཞུགས་སོ།།,content-near-identical,0.9785,0.9785,False,383,,
4fNuZUtm9mPEuasfEzj7a,9ac09136-ea50-4ce4-85e4-040ecb558eb7,ཆོ་འཕྲུལ་གྱི་བསྟོད་པ་ནི།།,bo,35870ab8-5b98-4b79-912a-3ca529146bc8,mz0cRgPEfKW0CyD2P014J,DGxWOpofXAotErLZvTfDv,ཆོ་འཕྲུལ་གྱི་བསྟོད་པ།,ཆོ་འཕྲུལ་གྱི་བསྟོད་པ།,content-near-identical,0.9959,0.9959,False,78,,
cEKm5I5zaokEcpBgA5kcx,feb5540b-713d-4715-ab7c-ac5ee09b4e24,༄༅། །ཇ་མཆོད་གཙུག་གི་ནོར་བུ་བཞུགས་སོ།།,bo,ab8d5b35-441a-4351-a0c0-17afa8ec2e4f,man8rYtwD1MZHsrXom8jK,DhUFSsdCD1QpSFiBYw9nv,ཇ་མཆོད་གཙུག་གི་ནོར་བུ་བཞུགས་སོ། །,ཇ་མཆོད་གཙུག་གི་ནོར་བུ་བཞུགས་སོ། །,content-near-identical,0.9914,0.9914,False,48,,
dxLt0ZiyKrbsepcotg5QR,ffea33fe-8e10-4346-8cfd-da17f439966a,ཇ་མཆོད་བདེ་ཆེན་ཀུན་བཟང་མ་བཞུགས་སོ།,bo,13eb6c7b-8df7-4c8c-9379-aed9b9b53d1d,vYhrtHA7mVE4oRhFNphPu,yqU91NSKMdzDEyMtJb9Kj,ཇ་མཆོད་བདེ་ཆེན་ཀུན་བཟང་མ་བཞུགས་སོ།,ཇ་མཆོད་བདེ་ཆེན་ཀུན་བཟང་མ་བཞུགས་སོ།,content-near-identical,0.9853,0.9853,False,28,,
x0TZAwgjdHRhjeY52Atzw,80a60fc8-4fa1-4abb-9391-61f8ae90bc06,དེ་ནས་ཏཱ་ཡི་སི་ཏུ་རིམ་པར་བྱོན་པ་རྣམས་ཀྱི་གསོལ་འདེབས་ནི།,bo,5510880c-b45a-4722-aff4-46520af544e5,ewoK5ZmjGVoNHm6bt9nIq,hAKJqlvPvvi097gGJl05W,ཏཱ་ཡི་སི་ཏུ་རིམ་པར་བྱོན་པ་རྣམས་ཀྱི་གསོལ་འདེབས།,ཏཱ་ཡི་སི་ཏུ་རིམ་པར་བྱོན་པ་རྣམས་ཀྱི་གསོལ་འདེབས།,content-near-identical,0.997,0.997,False,42,,
YtFUtFRg0rVu7dIAxO0kv,b2a5a20d-ec99-4273-890e-8295015f4387,༈ ཐབས་མཁས་ཐུགས་རྗེ་མ་བཞུགས་སོ།།,bo,a8c56990-b276-4a91-96a6-a807ac4e9580,nhXxS7zxf9rzbmIKyK1L2,RU2DH2HFFdyWufgnplS1e,ཐབས་མཁས་ཐུགས་རྗེ་མ་བཞུགས་སོ།,ཐབས་མཁས་ཐུགས་རྗེ་མ་བཞུགས་སོ།,content-near-identical,0.994,0.994,False,72,86,
HgSnHGURcUI7IvXBK9cX1,9ee29fe8-5517-4336-b897-a1c81c4985db,ཐུགས་རྗེ་ཆེན་པོའི་བསྒོམ་བཟླས་འགྲོ་དོན་མཁའ་ཁྱབ་མ།,bo,2ee3b98f-f02f-448c-ba97-a7f0e6fcdd70,Yl5RHmW9kCpdLEDk03uWD,5mWvYW9GSFAJm1tzj2dFd,ཐུགས་རྗེ་ཆེན་པོའི་བསྒོམ་བཟླས་འགྲོ་དོན་མཁའ་ཁྱབ་མ་བཞུགས་སོ། །,ཐུགས་རྗེ་ཆེན་པོའི་བསྒོམ་བཟླས་འགྲོ་དོན་མཁའ་ཁྱབ་མ་བཞུགས་སོ། །,content-near-identical,0.9983,0.9983,False,34,44,fTdEGISy5kjmymXQzNaIm BdwRSXY4bytQBqYP4u0yf
ydN2Gg000dXuGTCtn4XGj,076d4986-9de3-4ca9-911b-311c226bf4ed,ཐུབ་པའི་བསྟོད་པ་གང་ཚེ་རྐང་གཉིས་མ།,bo,5338c915-348f-4e55-b572-e8eb1b8a0491,iY2qfLWwXnAm3VInJeVNj,Sj01DlRKsLt6xxDGmS1c9,ཐུབ་པའི་བསྟོད་པ་གང་ཚེ་རྐང་གཉིས་མ།,ཐུབ་པའི་བསྟོད་པ་གང་ཚེ་རྐང་གཉིས་མ།,content-near-identical,0.9993,0.9993,False,9,12,roBwsMW7vqNYY5jabtgxa QSgW3Im0AzweIj37PGTlX
YBjCmS5OQ508KyiqDJEJV,f8179184-ab79-4f3c-b7aa-23c5f5a8723e,ཐུབ་རྣམས་སྤངས་རྟོགས་མ།,bo,531306d3-e516-4208-928d-9e75c34bc691,SXt5dA2lylzKvysOTHiMR,UK8gUdNDFPn21Idvkk0f2,ཐུབ་པའི་བསྟོད་པ་ཐུབ་རྣམས་སྤངས་རྟོགས།,ཐུབ་པའི་བསྟོད་པ་ཐུབ་རྣམས་སྤངས་རྟོགས།,content-near-identical,0.9941,0.9941,False,69,83,
AK0ShNLEwZD6dqqGLVdmo,3482b084-ae24-468f-a512-4a6f0148f95a,ཐུབ་པའི་བསྟོད་པ་ཐབས་མཁས་ཐུགས་རྗེ་མ།,bo,d6bf0052-0261-466d-bfaa-0ff134e980b0,kIENaFHbq4vF6Q5inHMDq,fUYHHM6trQkY7J74YidiU,ཐུབ་པའི་མཛད་པ་བཅུ་གཉིས་ལ་བསྟོད་པ་ཞེས་བྱ་བ།,ཐུབ་པའི་མཛད་པ་བཅུ་གཉིས་ལ་བསྟོད་པ་ཞེས་བྱ་བ།,content-near-identical,0.9938,0.9938,False,17,13,8kI3mfDhl5DXUww608zp2 o8dGmHQQKjkpBmociBMyx
2sjdijJh4ftQNcL5Dp9LY,a0b2840b-12e6-4343-9c1e-867d0dd18503,ཐུབ་བསྟན་རིས་མེད་རྒྱས་པའི་སྨོན་ལམ།,bo,733aec80-616e-4088-bcfd-381578aa2c30,TtpBWMEiGd8e0XNserPGI,jMZ74sGpazU4CDbLhGoOQ,ཐུབ་བསྟན་རིས་མེད་རྒྱས་པའི་སྨོན་ལམ།,ཐུབ་བསྟན་རིས་མེད་རྒྱས་པའི་སྨོན་ལམ།,content-identical,1.0,1.0,False,24,30,HhORcwk303zdEqCiWV3Oy H4mETdCEadiaXlOAUW3v1
NiBpqd7dOQwId84nLHasw,d490e163-d8fc-4324-a74f-69fde9e4f251,༄༅། །ཐོག་མཐའ་མ་བཞུགས་སོ། །,bo,88895681-a3c2-4c08-80de-5c0afef1ebab,0onG3Aezvmsx9xlbKGfdZ,dt3OzTIe4ILAul9IEuvqW,ཐོག་མཐའ་མ་བཞུགས་སོ།,ཐོག་མཐའ་མ་བཞུགས་སོ།,content-near-identical,0.9968,0.9968,False,122,76,
WIoAgrZHjm7eRds07lm5J,7cf87d41-a74e-4add-8bed-0109f0523d10,དགེ་སློང་མ་དཔལ་མོས་མཛད་པའི་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་བསྟོད་པ།,bo,3e274100-03ae-4a3b-b696-6027275d2a66,2wxqIwT27sFU6Sb5wKpZj,VfsjlMbI79VL5bTOtaNzV,དགེ་སློང་མ་དཔལ་མོས་མཛད་པའི་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་བསྟོད་པ།,དགེ་སློང་མ་དཔལ་མོས་མཛད་པའི་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་བསྟོད་པ།,content-identical,1.0,1.0,False,13,19,H00pt08xwIuerPT67KGwr qBZzBNaMBhEH6ihJxDTmu
P7PlhbekXMi4eXtFRKaBc,cea0bed1-20f8-47ef-9160-0a7e188a344a,༈ དགོངས་གཅིག་ལྷན་ཐབས་བཞུགས་སོ།།,bo,ecec1050-52df-4b1e-ada2-c0e7924c4f4d,Z1l486nzDXMxAjz4G5uQ9,o3duCXQPI3ZmzAUVMsoUZ,དགོངས་གཅིག་ལྷན་ཐབས་བཞུགས་སོ།,དགོངས་གཅིག་ལྷན་ཐབས་བཞུགས་སོ།,content-near-identical,0.9935,0.9935,False,67,91,
p0XH49oyjxatHRzKqhzzv,529fb554-fc6e-4aa7-a3b5-6887b1891610,༄༅། དགོངས་གཏེར་སྒྲོལ་མའི་ཟབ་ཏིག་ལས། མཎྜལ་ཆོ་ག་ཚོགས་གཉིས་སྙིང་པོ་ཞེས་བྱ་བ་བཞུགས་སོ། །,bo,c8cf0c5b-ff79-44e8-a4c7-03db0b34324a,6f0mSpOJSMIp3uDrlwOuq,UjvmCbmxRfEIoSz0k4n0m,དགོངས་གཏེར་སྒྲོལ་མའི་ཟབ་ཏིག་ལས་མཎྜལ་ཆོ་ག་ཚོགས་གཉིས་སྙིང་པོ།,དགོངས་གཏེར་སྒྲོལ་མའི་ཟབ་ཏིག་ལས་མཎྜལ་ཆོ་ག་ཚོགས་གཉིས་སྙིང་པོ།,content-near-identical,0.9915,0.9915,False,126,,
HpJZUy9mvnHNedTHR3E9F,02fd98c7-d25b-423f-b01d-ea221d268371,༄༅། །དཔལ་གསང་བ་འདུས་པའི་བསྒོམ་བཟླས་རྒྱུན་འཁྱེར་བཞུགས་སོ། །,bo,12d2c175-4013-4866-9298-fa396fcfbdf0,9aEhOMQoNH2AbQcyaPfhI,lb3SgF7wQg1V0nDvTmM4Q,དཔལ་གསང་བ་འདུས་པའི་བསྒོམ་བཟླས་རྒྱུན་འཁྱེར་བཞུགས་སོ། །,༄༅། །དཔལ་གསང་བ་འདུས་པའི་བསྒོམ་བཟླས་རྒྱུན་འཁྱེར་བཞུགས་སོ། །,content-near-identical,0.9825,0.9825,False,75,70,
cFfAlzRTihGwumr6ceekE,c0ec0c8d-3949-4e5b-bf3c-88dc41bd9223,དཔལ་ནཱ་ལེནྡྲའི་པཎ་གྲུབ་བཅུ་བདུན་གྱི་གསོལ་འདེབས།,bo,7086afe4-f319-4f5d-b390-9e72d24ac26e,bJQO0cXgxbQf6fWZibjfR,szUUVUMo583ADrswwzNnP,དཔལ་ནཱ་ལེནྡྲའི་པཎ་གྲུབ་བཅུ་བདུན་གྱི་གསོལ་འདེབས།,དཔལ་ནཱ་ལེནྡྲའི་པཎ་གྲུབ་བཅུ་བདུན་གྱི་གསོལ་འདེབས།,content-near-identical,0.9993,0.9993,False,30,27,
mtSRnf7rflUAjTunI7hKL,311567e5-bf41-4b7e-9e11-dd4c2089f2e9,དཔལ་ལྡན་ས་གསུམ་མ།,bo,11646242-1e83-457d-abe8-3a2415794f47,rdnoZAE3O4iTy4ds73dA9,y0tyghuqxtziSrVMobkNe,དཔལ་ལྡན་ས་གསུམ་མ།,དཔལ་ལྡན་ས་གསུམ་མ།,content-near-identical,0.9978,0.9978,False,40,43,tq039qcQ2uhBP9ePIIGcv oqq9j0NlCEkUX2cdgifli
L5fwADom4gXWBboELmdtn,517ff30a-c6e6-48f8-9204-1adaafc58659,༄༅། །དཔལ་ས་སྐྱ་པའི་བསྟན་པ་དར་ཞིང་རྒྱས་པའི་སྨོན་ལམ་འཇམ་དབྱངས་བླ་མ་དགྱེས་པའི་ཞལ་ལུང་ཞེས་བྱ་བ་བཞུགས་སོ། །,bo,dedc80a6-3647-4b76-a718-4680589e1e51,FV07WWNcANPjOClKeZLha,MiqdeVaELmyZGDoSvM1BR,དཔལ་ས་སྐྱ་པའི་བསྟན་པ་དར་ཞིང་རྒྱས་པའི་སྨོན་ལམ་འཇམ་དབྱངས་བླ་མ་དགྱེས་པའི་ཞལ་ལུང་ཞེས་བྱ་བ་བཞུགས་སོ། །,དཔལ་ས་སྐྱ་པའི་བསྟན་པ་དར་ཞིང་རྒྱས་པའི་སྨོན་ལམ་འཇམ་དབྱངས་བླ་མ་དགྱེས་པའི་ཞལ་ལུང་ཞེས་བྱ་བ་བཞུགས་སོ། །,content-near-identical,0.9892,0.9892,False,110,,
nbGVUj0m2nduTJYlpoSd5,98912ac6-ff5d-4402-beeb-8d1be2af7421,སྣང་སྲིད་དབང་དུ་སྡུད་པའི་གསོལ་འདེབས་བྱིན་རླབས་སྤྲིན་ཆེན།,bo,d9a36417-8b2f-4e90-ad47-91a71fe10287,F6uq5RqCtMAPyqOmoa3cT,bNDUylO5w169ah6pDrScr,དབང་སྡུད་གསོལ་འདེབས།,དབང་སྡུད་གསོལ་འདེབས།,content-near-identical,0.9974,0.9974,False,9,42,KAWBY2hddHMmAiUZyOhno BqM7BWXTgFkxbNuJUNpr3
NWs8Z8qZeqA0qnXl5c5K9,7537f820-8df2-4611-9c5c-c7553c935406,༄༅། །དབྱངས་ཅན་མའི་བསྟོད་པ་བཞུགས་སོ།,bo,98db007b-f677-41f1-a8ab-2110e763e9c6,X0Y6wI7pvA3tPvZXJh79o,kGVsGhXdvGwRw9uaJnPvQ,དབྱངས་ཅན་མའི་བསྟོད་པ་བཞུགས་སོ།,དབྱངས་ཅན་མའི་བསྟོད་པ་བཞུགས་སོ།,content-near-identical,0.974,0.974,False,17,,
kvlJhTvR794xWDDgZrB7J,4791ea70-792f-4278-9b78-d1e5d94c3a4e,དམིགས་བརྩེ་མ།,bo,1948ea53-6c17-40bb-82bd-e26d0cbd96d8,AwYvO8bGBlH7RXNlZ8zeN,XxAjCLLcBt9tk6VIV7gIJ,དམིགས་བརྩེ་མ།,དམིགས་བརྩེ་མ།,content-identical,1.0,1.0,False,6,41,RdYnMCRRoYCEH8Ho5000i CfDCbGT9VWLu959NW0SPT
HN80b5KM2J8u2l02bK3zK,2c18e8cb-6158-411f-ae4b-290ecf869a06,དུས་མཁྱེན་གྱི་རྣམ་ཐར་བསྟོད་པ་ནི།,bo,1187b31a-307d-4b35-8239-78970d893169,F7KBeBVvid7qAkxBENZtn,CN4gsDPwNevEtu03WCmoI,དུས་མཁྱེན་གྱི་རྣམ་ཐར་བསྟོད་པ།,དུས་མཁྱེན་གྱི་རྣམ་ཐར་བསྟོད་པ།,content-near-identical,0.9931,0.9931,False,71,,
ewZavl0PTm9O2jh4PjrjS,adb2df66-52b5-4c11-b60a-53759bfabac5,༄༅། །པདྨ་མཁའ་འགྲོའི་རིགས་བྱེད་རྩལ་གྱི་བསང་མཆོད་པདྨའི་དྲྭ་བ་བཞུགས་སོ།།,bo,e19d304f-e680-4c0e-a9ee-6ef7b4a7c12c,A64nfIOh1Epv7E818lisV,BkFN0wLaf813VpxMdw4wI,པདྨ་མཁའ་འགྲོའི་རིགས་བྱེད་རྩལ་གྱི་བསང་མཆོད་པདྨའི་དྲྭ་བ་བཞུགས་སོ།,པདྨ་མཁའ་འགྲོའི་རིགས་བྱེད་རྩལ་གྱི་བསང་མཆོད་པདྨའི་དྲྭ་བ་བཞུགས་སོ།,content-near-identical,0.985,0.985,False,61,,
9YOUppPAEg5YykcQGVfCC,02673b12-d2d2-4c11-887a-9bd8840c4507,ངས་རྒྱས་ཀྱི་ཞལ་གདམས་དིང་རི་བརྒྱ་རྩ་མ་བཞུགས་སོ།།,bo,8cb84cfb-aff2-4ac0-8c50-b7edb0b3e1b1,qpT3wj7EMv1H5hwpQh4Mi,qVr7nKoygjtKp40OYMFgB,ཕ་དམ་པ་སངས་རྒྱས་ཀྱི་ཞལ་གདམས་དིང་རི་བརྒྱ་རྩ་མ་བཞུགས་སོ།,༄༅། །ཕ་དམ་པ་སངས་རྒྱས་ཀྱི་ཞལ་གདམས་དིང་རི་བརྒྱ་རྩ་མ་བཞུགས་སོ།,content-near-identical,0.9991,0.9991,False,208,24,
1pNLnW07LMswp7BFNPv16,9ce9ecbf-a4cd-4b63-b9b3-5beb184e23e0,ཕྱག་ཆེན་བརྒྱུད་པའི་གསོལ་འདེབས་ནི། །,bo,055161a1-1023-4983-a356-2b05e902dcb6,B1zbnjVEryMSke3oOCGbn,z0cxHK1foSpxDpq8sjwfp,ཕྱག་ཆེན་བརྒྱུད་པའི་གསོལ་འདེབས་ནི།,ཕྱག་ཆེན་བརྒྱུད་པའི་གསོལ་འདེབས་ནི།,content-near-identical,0.9924,0.9924,False,70,,
rRD4H54C57ZS6gBjCdjUn,988b110e-d29f-4516-86e3-885c46dfa465,༄༅། །ཨོ་རྒྱན་པདྨས་མཛད་པའི་བཀའ་བསྡུས་བཞུགས་སོ། །,bo,d1504012-7a63-4c30-a086-28d9e653235f,m8kpgFXb7t5Osl15i0zG3,MmmIPtqPu3eq9j5wr3swv,བཀའ་ཐང་བསྡུས་པ།,བཀའ་ཐང་བསྡུས་པ།,content-near-identical,0.9994,0.9994,False,351,99,
aeACgKx7HOGazuHFgtvbg,11066ed6-121b-4160-8e89-0ac08ea88c13,བདུད་བཟློག་གསང་བའི་མན་ངག,bo,a72773c3-a260-44ad-bd5b-c1008b9e2369,RnPsDsYnEQOwClp1Gwy9f,8Q6eQYe6boULb5wNYBfhB,བདུད་བཟློག་གསང་བའི་མན་ངག,བདུད་བཟློག་གསང་བའི་མན་ངག,content-near-identical,0.984,0.984,False,27,,
ChZGDdvRb6H38IZNc9ctj,7041aea7-ab6e-4dcd-914e-d3ce4f995eed,བདེ་སྨོན་བསྡུས་པ།།,bo,bcf17792-a992-4deb-9423-15e1ec76845c,Ccw1LG5ctLxUUMWUWIioz,x5TggGANKtlldG7SXYhYb,བདེ་སྨོན་བསྡུས་པ།,བདེ་སྨོན་བསྡུས་པ།།,content-near-identical,0.9845,0.9845,False,15,,
gMqdsGX4eMhQsfRYcbckz,e0c49a89-96f1-405d-9cf4-2ffff731af23,བདེན་ཚིག་སྨོན་ལམ།,bo,ea6644c2-56aa-4efd-9f3e-7c86ebb2645d,4TPH0FFP76OyOXxhFpUks,mJkFYFn30t20Et4xVKBqN,བདེན་ཚིག་སྨོན་ལམ།,བདེན་ཚིག་སྨོན་ལམ།,content-near-identical,0.9986,0.9986,False,11,29,fqc8kQcAaBZNtNkLrRe4G
PRvgullCZbffZQWepnqlu,692d93ef-f458-49fe-8db5-2b3e12f84727,བསམ་པ་ལྷུན་གྲུབ་མ།,bo,14eb0dc8-a0ee-4552-b77d-7bda37fae389,TuNVC457TWcD6ZqX9p7d7,nq57Ii1BgzmF8g7UFe1Gd,བསམ་པ་ལྷུན་གྲུབ་མ་བཞུགས་སོ།,བསམ་པ་ལྷུན་གྲུབ་མ་བཞུགས་སོ།,content-near-identical,0.9925,0.9925,False,20,36,kUM6RLBNwcoAvY06ApVoP xVh04M1NZa6DW8f2bnd5U FuAcydnUZPDspqtmBEQQy
XjOn6QfG7HCh1aiGMk2Ym,379efa69-6fa3-42e7-b900-9af3cd27b573,བསྔོ་བ་དང་སྨོན་ལམ་བསྡུས་པ་བཞུགས་སོ།,bo,df745950-7d14-4552-8ea6-424073782237,TE5SXyjsys7RpldmxJ0o7,7KZ7KpAfALQIfOVMlnt6h,བསྔོ་བ་དང་སྨོན་ལམ་བསྡུས་པ་བཞུགས་སོ།,བསྔོ་བ་དང་སྨོན་ལམ་བསྡུས་པ་བཞུགས་སོ།,content-near-identical,0.9886,0.9886,False,45,26,
wN3dc8k5LETjEWsE688ZP,eedc7326-ac62-40ad-8b1f-87a57d039f5a,བསྟན་འབར་མ།,bo,9512b964-3af1-45bc-8e42-4240b96bb4ce,JzdTksx02HFu7AJcrZoca,D1SKehgiivid8Q9LJmqmU,བསྟན་འབར་མ་བཞུགས་སོ།,བསྟན་འབར་མ་བཞུགས་སོ།,content-variant,0.9129,0.9129,True,17,31,FoMS3CmjzcVkbKy0h3kw6
bqtFEbWrCckLSK77ZIhDi,acc0c9c9-85f5-4b36-b7a0-db2bbf7aaa89,༄༅། །བོད་ཡུལ་བདེ་བའི་སྨོན་ལམ། །,bo,9bc26b57-25ab-4cb9-b090-a2594d53f405,QlABWRJ1Buppn13fO4MFP,busmPWQ4sdx77Ey5oBQTa,བོད་ཡུལ་བདེ་བའི་སྨོན་ལམ།,བོད་ཡུལ་བདེ་བའི་སྨོན་ལམ།,content-near-identical,0.9892,0.9892,False,25,,
k9BxO5rYxg9PS7G4sXOtk,fd5cf765-1c04-46a3-b70c-0ee262d7fcd4,༈ བོད་སྐྱོང་ལྷ་སྲུང་གི་འཕྲིན་བསྐུལ།,bo,c0b3a8dd-c0b7-47e6-9598-fd34c22013ff,llBasykPVfq9n30e54BnS,0odejweAH3Us0LYOR5C3h,བོད་སྐྱོང་ལྷ་སྲུང་གི་འཕྲིན་བསྐུལ།,བོད་སྐྱོང་ལྷ་སྲུང་གི་འཕྲིན་བསྐུལ།,content-near-identical,0.9848,0.9848,False,37,96,
wpO6Xh3wekyAOYcwcyN1r,4082b889-67e7-4903-9c44-6edc3386bb1b,བྱང་ཆུབ་སེམས་དཔའི་ལྟུང་བ་བཤགས་པ།,bo,96c4733c-739c-40dc-9cbf-1a7aef07976b,xwxtVIpGmMP8EySCorQLp,exSrreS5O6MSHU0694Ykv,བྱང་ཆུབ་སེམས་དཔའི་ལྟུང་བ་བཤགས་པ།,བྱང་ཆུབ་སེམས་དཔའི་ལྟུང་བ་བཤགས་པ།,content-near-identical,0.9946,0.9946,False,58,10,uTOzszWzTGm4bioGk5t24 jUjEFNZgsx6HUTbGy4Jka NCfuOFtR2Migt2FTrXGJI
NGr5Nni9F8oteBccFj7nF,075efda8-f4bb-44c6-ba2c-630bfc1a97b5,༄༅། །བྱམས་པའི་སྐུ་གཟུགས་མ་བཞུགས་སོ།།,bo,32ecdb38-16c2-482b-b9b8-b392f5c5df56,nJxeYFncHeRwT7KJRThuU,Hv9Y21TgOGrFf36jAXCeG,བྱམས་པའི་སྐུ་གཟུགས་མ་བཞུགས་སོ།།,རྒྱལ་བ་དགེ་འདུན་གྲུབ།,content-near-identical,0.985,0.985,False,28,,
LQfbi1y0hRVam8vDARLx3,8d66b9d0-affe-46d2-8b1b-d7c58205ee39,བྱམས་པའི་སྨོན་ལམ།,bo,23032e60-59b7-4789-bcea-e7cb8395a6c6,SClA1JiIroXSx5MnwSsuz,nI0G0IFn7Dtot3x3JQIkT,བྱམས་པའི་སྨོན་ལམ།,བྱམས་པའི་སྨོན་ལམ།,content-near-identical,0.9933,0.9933,False,28,20,vZjwj4BZImTLYC8ujNlP4 yu3HwIDae8XY64R0Jpw77 RUBIHz20XDZlrmLPLyIN3
zxGpGjdQ6iL3Z63sWJclF,b0b4259a-f044-4c14-9751-3c77ced84bd2,༄༅། །བླ་མ་རྒྱང་འབོད་མོས་གུས་སྙིང་གི་གཟེར་འདེབས་བཞུགས་སོ། །,bo,d7b60ac7-a298-432d-840c-c2bccd573991,EY2k27QEXVvK8teitNQjg,H89B7i9l40fbzBU8aISNZ,བླ་མ་རྒྱང་འབོད་མོས་གུས་སྙིང་གི་གཟེར་འདེབས་བཞུགས་སོ།,བླ་མ་རྒྱང་འབོད་མོས་གུས་སྙིང་གི་གཟེར་འདེབས་བཞུགས་སོ།,content-near-identical,0.9969,0.9969,False,263,62,
